4.51E-06,1.473,4.76E-01
4.51E-06,1.492,4.28E-01
4.51E-06,1.494,3.87E-01
4.51E-06,1.499,3.29E-01
4.51E-06,1.498,2.80E-01
4.51E-06,1.5,2.07E-01
4.51E-06,1.498,1.30E-01
4.51E-06,1.499,6.51E-02
4.51E-06,1.499,0
4.51E-06,1.5,0
4.51E-06,1.5,0
4.51E-06,1.5,0
4.51E-06,1.5,0
4.51E-06,1.5,0
4.51E-06,1.5,0
4.51E-06,1.5,0
4.52E-06,1.5,0
4.52E-06,1.5,0
4.53E-06,1.5,0
4.56E-06,1.5,0
4.60E-06,1.5,0
4.69E-06,1.5,0
4.85E-06,1.5,0
5.00E-06,1.5,0
5.00E-06,1.499,3.75E-01
5.00E-06,9.35E-01,7.45E-01
5.00E-06,6.58E-01,8.25E-01
5.00E-06,4.49E-01,8.88E-01
5.00E-06,3.25E-01,9.36E-01
5.00E-06,2.46E-01,9.84E-01
5.00E-06,1.93E-01,1.049
5.00E-06,1.62E-01,1.119
5.00E-06,1.47E-01,1.17
5.00E-06,1.30E-01,1.249
5.00E-06,1.16E-01,1.349
5.01E-06,1.01E-01,1.5
5.01E-06,1.01E-01,1.5
5.01E-06,1.01E-01,1.5
5.01E-06,1.01E-01,1.5
5.01E-06,1.01E-01,1.5
5.01E-06,1.01E-01,1.5
5.01E-06,1.01E-01,1.5
5.01E-06,1.01E-01,1.5
5.02E-06,1.01E-01,1.5
5.03E-06,1.01E-01,1.5
5.05E-06,1.01E-01,1.5
5.10E-06,1.01E-01,1.5
5.20E-06,1.01E-01,1.5
5.35E-06,1.01E-01,1.5
5.51E-06,1.01E-01,1.5
5.51E-06,2.23E-01,1.003
5.51E-06,1.08,6.92E-01
5.51E-06,1.282,6.25E-01
5.51E-06,1.374,5.75E-01
5.51E-06,1.449,5.22E-01
5.51E-06,1.473,4.76E-01
5.51E-06,1.492,4.28E-01
5.51E-06,1.494,3.87E-01
5.51E-06,1.499,3.29E-01
5.51E-06,1.498,2.80E-01
5.51E-06,1.5,2.07E-01
5.51E-06,1.498,1.30E-01
5.51E-06,1.499,6.51E-02
5.51E-06,1.499,0
5.51E-06,1.5,0
5.51E-06,1.5,0
5.51E-06,1.5,0
5.51E-06,1.5,0
5.51E-06,1.5,0
5.51E-06,1.5,0
5.51E-06,1.5,0
5.52E-06,1.5,0
5.52E-06,1.5,0
5.53E-06,1.5,0
5.56E-06,1.5,0
5.60E-06,1.5,0
5.69E-06,1.5,0
5.85E-06,1.5,0
6.00E-06,1.5,0
6.00E-06,1.499,3.75E-01
6.00E-06,9.35E-01,7.45E-01
6.00E-06,6.58E-01,8.25E-01
6.00E-06,4.49E-01,8.88E-01
6.00E-06,3.25E-01,9.36E-01
6.00E-06,2.46E-01,9.84E-01
6.00E-06,1.93E-01,1.049
6.00E-06,1.62E-01,1.119
6.00E-06,1.47E-01,1.17
6.00E-06,1.30E-01,1.249
6.00E-06,1.16E-01,1.349
6.01E-06,1.01E-01,1.5
6.01E-06,1.01E-01,1.5
6.01E-06,1.01E-01,1.5
6.01E-06,1.01E-01,1.5
6.01E-06,1.01E-01,1.5
6.01E-06,1.01E-01,1.5
6.01E-06,1.01E-01,1.5
6.01E-06,1.01E-01,1.5
6.02E-06,1.01E-01,1.5
6.03E-06,1.01E-01,1.5
6.05E-06,1.01E-01,1.5
6.10E-06,1.01E-01,1.5
6.20E-06,1.01E-01,1.5
6.35E-06,1.01E-01,1.5
6.51E-06,1.01E-01,1.5
6.51E-06,2.23E-01,1.003
6.51E-06,1.08,6.92E-01
6.51E-06,1.282,6.25E-01
6.51E-06,1.374,5.75E-01
6.51E-06,1.449,5.22E-01
6.51E-06,1.473,4.76E-01
6.51E-06,1.492,4.28E-01
6.51E-06,1.494,3.87E-01
6.51E-06,1.499,3.29E-01
6.51E-06,1.498,2.80E-01
6.51E-06,1.5,2.07E-01
6.51E-06,1.498,1.30E-01
6.51E-06,1.499,6.51E-02
6.51E-06,1.499,0
6.51E-06,1.5,0
6.51E-06,1.5,0
6.51E-06,1.5,0
6.51E-06,1.5,0
6.51E-06,1.5,0
6.51E-06,1.5,0
6.51E-06,1.5,0
6.52E-06,1.5,0
6.52E-06,1.5,0
6.53E-06,1.5,0
6.56E-06,1.5,0
6.60E-06,1.5,0
6.69E-06,1.5,0
6.85E-06,1.5,0
7.00E-06,1.5,0
7.00E-06,1.499,3.75E-01
7.00E-06,9.35E-01,7.45E-01
7.00E-06,6.58E-01,8.25E-01
7.00E-06,4.49E-01,8.88E-01
7.00E-06,3.25E-01,9.36E-01
7.00E-06,2.46E-01,9.84E-01
7.00E-06,1.93E-01,1.049
7.00E-06,1.62E-01,1.119
7.00E-06,1.47E-01,1.17
7.00E-06,1.30E-01,1.249
7.00E-06,1.16E-01,1.349
7.01E-06,1.01E-01,1.5
7.01E-06,1.01E-01,1.5
7.01E-06,1.01E-01,1.5
7.01E-06,1.01E-01,1.5
7.01E-06,1.01E-01,1.5
7.01E-06,1.01E-01,1.5
7.01E-06,1.01E-01,1.5
7.01E-06,1.01E-01,1.5
7.02E-06,1.01E-01,1.5
7.03E-06,1.01E-01,1.5
7.05E-06,1.01E-01,1.5
7.10E-06,1.01E-01,1.5
7.20E-06,1.01E-01,1.5
7.35E-06,1.01E-01,1.5
7.51E-06,1.01E-01,1.5
7.51E-06,2.23E-01,1.003
7.51E-06,1.08,6.92E-01
7.51E-06,1.282,6.25E-01
7.51E-06,1.374,5.75E-01
7.51E-06,1.449,5.22E-01
7.51E-06,1.473,4.76E-01
7.51E-06,1.492,4.28E-01
7.51E-06,1.494,3.87E-01
7.51E-06,1.499,3.29E-01
7.51E-06,1.498,2.80E-01
7.51E-06,1.5,2.07E-01
7.51E-06,1.498,1.30E-01
7.51E-06,1.499,6.51E-02
7.51E-06,1.499,0
7.51E-06,1.5,0
7.51E-06,1.5,0
7.51E-06,1.5,0
7.51E-06,1.5,0
7.51E-06,1.5,0
7.51E-06,1.5,0
7.51E-06,1.5,0
7.52E-06,1.5,0
7.52E-06,1.5,0
7.53E-06,1.5,0
7.56E-06,1.5,0
7.60E-06,1.5,0
7.69E-06,1.5,0
7.85E-06,1.5,0
8.00E-06,1.5,0
8.00E-06,1.499,3.75E-01
8.00E-06,9.35E-01,7.45E-01
8.00E-06,6.58E-01,8.25E-01
8.00E-06,4.49E-01,8.88E-01
8.00E-06,3.25E-01,9.36E-01
8.00E-06,2.46E-01,9.84E-01
8.00E-06,1.93E-01,1.049
8.00E-06,1.62E-01,1.119
8.00E-06,1.47E-01,1.17
8.00E-06,1.30E-01,1.249
8.00E-06,1.16E-01,1.349
8.01E-06,1.01E-01,1.5
8.01E-06,1.01E-01,1.5
8.01E-06,1.01E-01,1.5
8.01E-06,1.01E-01,1.5
8.01E-06,1.01E-01,1.5
8.01E-06,1.01E-01,1.5
8.01E-06,1.01E-01,1.5
8.01E-06,1.01E-01,1.5
8.02E-06,1.01E-01,1.5
8.03E-06,1.01E-01,1.5
8.05E-06,1.01E-01,1.5
8.10E-06,1.01E-01,1.5
8.20E-06,1.01E-01,1.5
8.35E-06,1.01E-01,1.5
8.51E-06,1.01E-01,1.5
8.51E-06,2.23E-01,1.003
8.51E-06,1.08,6.92E-01
8.51E-06,1.282,6.25E-01
8.51E-06,1.374,5.75E-01
8.51E-06,1.449,5.22E-01
8.51E-06,1.473,4.76E-01
8.51E-06,1.492,4.28E-01
8.51E-06,1.494,3.87E-01
8.51E-06,1.499,3.29E-01
8.51E-06,1.498,2.80E-01
8.51E-06,1.5,2.07E-01
8.51E-06,1.498,1.30E-01
8.51E-06,1.499,6.51E-02
8.51E-06,1.499,0
8.51E-06,1.5,0
8.51E-06,1.5,0
8.51E-06,1.5,0
8.51E-06,1.5,0
8.51E-06,1.5,0
8.51E-06,1.5,0
8.51E-06,1.5,0
8.52E-06,1.5,0
8.52E-06,1.5,0
8.53E-06,1.5,0
8.56E-06,1.5,0
8.60E-06,1.5,0
8.69E-06,1.5,0
8.85E-06,1.5,0
9.00E-06,1.5,0
9.00E-06,1.499,3.75E-01
9.00E-06,9.35E-01,7.45E-01
9.00E-06,6.58E-01,8.25E-01
9.00E-06,4.49E-01,8.88E-01
9.00E-06,3.25E-01,9.36E-01
9.00E-06,2.46E-01,9.84E-01
9.00E-06,1.93E-01,1.049
9.00E-06,1.62E-01,1.119
9.00E-06,1.47E-01,1.17
9.00E-06,1.30E-01,1.249
9.00E-06,1.16E-01,1.349
9.01E-06,1.01E-01,1.5
9.01E-06,1.01E-01,1.5
9.01E-06,1.01E-01,1.5
9.01E-06,1.01E-01,1.5
9.01E-06,1.01E-01,1.5
9.01E-06,1.01E-01,1.5
9.01E-06,1.01E-01,1.5
9.01E-06,1.01E-01,1.5
9.02E-06,1.01E-01,1.5
9.03E-06,1.01E-01,1.5
9.05E-06,1.01E-01,1.5
9.10E-06,1.01E-01,1.5
9.20E-06,1.01E-01,1.5
9.35E-06,1.01E-01,1.5
9.51E-06,1.01E-01,1.5
9.51E-06,2.23E-01,1.003
9.51E-06,1.08,6.92E-01
9.51E-06,1.282,6.25E-01
9.51E-06,1.374,5.75E-01
9.51E-06,1.449,5.22E-01
9.51E-06,1.473,4.76E-01
9.51E-06,1.492,4.28E-01
9.51E-06,1.494,3.87E-01
9.51E-06,1.499,3.29E-01
